community	medium	size	mip	mro
comm_3_300	complete	3	4	0.368421052631579
comm_3_301	complete	3	12	0.3
comm_3_302	complete	3	1	0.3333333333333333
comm_3_303	complete	3	15	0.1875
comm_3_304	complete	3	4	0.4117647058823529
comm_3_305	complete	3	2	0.6250000000000001
comm_3_306	complete	3	10	0.23333333333333334
comm_3_307	complete	3	3	0.3333333333333333
comm_3_308	complete	3	3	0.4736842105263158
comm_3_309	complete	3	3	0.5294117647058824
comm_3_310	complete	3	5	0.28125
comm_3_311	complete	3	4	0.38095238095238093
comm_3_312	complete	3	12	0.2653061224489796
comm_3_313	complete	3	15	0.288135593220339
comm_3_314	complete	3	3	0.42105263157894735
comm_3_315	complete	3	9	0.34285714285714286
comm_3_316	complete	3	8	0.2727272727272727
comm_3_317	complete	3	5	0.31999999999999995
comm_3_318	complete	3	14	0.2608695652173913
comm_3_319	complete	3	2	0.4666666666666667
comm_3_320	complete	3	7	0.3529411764705882
comm_3_321	complete	3	3	0.6470588235294117
comm_3_322	complete	3	3	0.6250000000000001
comm_3_323	complete	3	4	0.38095238095238093
comm_3_324	complete	3	5	0.4090909090909091
comm_3_325	complete	3	9	0.19047619047619047
comm_3_326	complete	3	3	0.3333333333333333
comm_3_327	complete	3	3	0.5333333333333333
comm_3_328	complete	3	10	0.35714285714285715
comm_3_329	complete	3	3	0.4761904761904762
comm_3_330	complete	3	11	0.18867924528301885
comm_3_331	complete	3	15	0.16279069767441862
comm_3_332	complete	3	4	0.43478260869565216
comm_3_333	complete	3	3	0.3
comm_3_334	complete	3	3	0.36363636363636365
comm_3_335	complete	3	5	0.3703703703703704
comm_3_336	complete	3	1	0.42105263157894735
comm_3_337	complete	3	1	0.5
comm_3_338	complete	3	6	0.5294117647058824
comm_3_339	complete	3	9	0.23913043478260868
comm_3_340	complete	3	2	0.5625
comm_3_341	complete	3	2	0.4705882352941176
comm_3_342	complete	3	10	0.2647058823529412
comm_3_343	complete	3	1	0.3888888888888889
comm_3_344	complete	3	4	0.4444444444444444
comm_3_345	complete	3	13	0.25
comm_3_346	complete	3	11	0.24137931034482762
comm_3_347	complete	3	3	0.43999999999999995
comm_3_348	complete	3	7	0.3513513513513513
comm_3_349	complete	3	1	0.5
