community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018785545.1_ASM1878554v1_protein.faa.gz	M_xyl3_e	0.6	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018785545.1_ASM1878554v1_protein.faa.gz	M_xyl__D_e	0.6	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018785545.1_ASM1878554v1_protein.faa.gz	M_xylan4_e	0.6	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018785545.1_ASM1878554v1_protein.faa.gz	M_xylb_e	0.6	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018785545.1_ASM1878554v1_protein.faa.gz	M_xylu__L_e	0.6	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018785545.1_ASM1878554v1_protein.faa.gz	M_zn2_e	0.6	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_12ppd__S_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_14glucan_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_15dap_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_26dap__M_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_2hxmp_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_2pglyc_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_3hcinnm_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_3mb_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_4hbz_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_4hphac_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_4hthr_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_5mtr_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_LalaDgluMdapDala_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_LalaDgluMdap_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_Larab_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_abt__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ac_e	0.0	0.01	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_acac_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_acald_e	0.0	0.33	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_acgam_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_acmana_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_acnam_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_actn__R_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ade_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ala__D_e	0.0	0.03	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ala__L_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_alaala_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_alltn_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_amylose300_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_anhgm_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_arab__D_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_arab__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_arbt_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_arg__L_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_asp__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_but_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_bz_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ca2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cellb_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cgly_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_chol_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cit_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_citr__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cl_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_co2_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_coa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cobalt2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_colipa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_csn_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cu2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_cys__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_dca_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_dextrin_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_drib_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_dtmp_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_enlipa_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_etha_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_etoh_e	0.0	0.07	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_fe2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_fe3_e	0.0	0.06	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_fol_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_for_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_fru_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_g3pc_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_g3pe_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_g3pg_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gal_bD_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gal_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_galman4_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_galman6_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_galt_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gam_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glc__D_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glcman4_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glcman6_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glcur_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gln__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glu__L_e	0.0	0.01	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glucan4_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glucan6_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gly_e	0.0	0.12	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glyald_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glyb_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glyc3p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glyc_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glyclt_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_glycogen1500_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gm1lipa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gthrd_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_gua_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_h2_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_h2o_e	0.0	0.48	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_h2s_e	0.0	0.07	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_h_e	0.0	0.26	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_his__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_hqn_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_hxa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_hxan_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_id3acald_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ile__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_inost_e	0.0	0.15	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_k_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_lac__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_lcts_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_leu__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_lmn2_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_lys__L_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_mal__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_malt_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_malthp_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_malttr_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_maltttr_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_man1p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_man_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_melib_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_meoh_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_met__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_mg2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_mn2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_mnl_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_mobd_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_mso3_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein4p3p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein4p4p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein4px4p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein4px4px4p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5p3p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5p4p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5p5p5p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5p5p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5px3p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5px4p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_murein5px4px4p_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_n2o_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_nac_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_nh4_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_no2_e	0.0	0.27	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_no_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_o16a4colipa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_o2_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_octa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_orn_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_pheme_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_pi_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ppa_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_pro__L_e	0.0	0.01	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_progly_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ptrc_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_pullulan1200_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_pyr_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_raffin_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_rbt_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_rib__D_e	0.0	0.04	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ribflv_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_s_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_salcn_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_sbt__D_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ser__D_e	0.0	0.84	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_ser__L_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_so3_e	0.0	0.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_so4_e	0.0	1.0	0	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_spmd_e	0.0	0.0	1	0.0
all	minimal	GCF_002834225.1_ASM283422v1_protein.faa.gz	GCF_000020605.1_ASM2060v1_protein.faa.gz	M_starch1200_e	0.0	0.0	0	0.0
