community	medium	size	mip	mro
comm_3_250	complete	3	3	0.6666666666666667
comm_3_251	complete	3	0	0.5333333333333333
comm_3_252	complete	3	2	0.39999999999999997
comm_3_253	complete	3	1	0.5882352941176471
comm_3_254	complete	3	3	0.368421052631579
comm_3_255	complete	3	0	0.4666666666666667
comm_3_256	complete	3	2	0.6875
comm_3_257	complete	3	0	0.3333333333333333
comm_3_258	complete	3	2	0.8125
comm_3_259	complete	3	4	0.4666666666666667
comm_3_260	complete	3	2	0.42105263157894735
comm_3_261	complete	3	3	0.46153846153846156
comm_3_262	complete	3	1	0.5
comm_3_263	complete	3	3	0.4117647058823529
comm_3_264	complete	3	2	0.42105263157894735
comm_3_265	complete	3	2	0.25
comm_3_266	complete	3	2	0.4444444444444444
comm_3_267	complete	3	2	0.5714285714285714
comm_3_268	complete	3	4	0.4705882352941176
comm_3_269	complete	3	2	0.5333333333333333
comm_3_270	complete	3	0	0.375
comm_3_271	complete	3	2	0.5
comm_3_272	complete	3	1	0.4761904761904762
comm_3_273	complete	3	1	0.43750000000000006
comm_3_274	complete	3	0	0.4444444444444444
comm_3_275	complete	3	3	0.4444444444444444
comm_3_276	complete	3	3	0.4705882352941176
comm_3_277	complete	3	0	0.4090909090909091
comm_3_278	complete	3	1	0.3529411764705882
comm_3_279	complete	3	2	0.4
comm_3_280	complete	3	3	0.3333333333333333
comm_3_281	complete	3	1	0.5
comm_3_282	complete	3	5	0.4666666666666667
comm_3_283	complete	3	4	0.5
comm_3_284	complete	3	3	0.6
comm_3_285	complete	3	1	0.5
comm_3_286	complete	3	3	0.6666666666666667
comm_3_287	complete	3	2	0.6666666666666666
comm_3_288	complete	3	2	0.5625
comm_3_289	complete	3	4	0.3529411764705882
comm_3_290	complete	3	3	0.5789473684210527
comm_3_291	complete	3	3	0.4117647058823529
comm_3_292	complete	3	1	0.33333333333333337
comm_3_293	complete	3	0	0.44999999999999996
comm_3_294	complete	3	1	0.4
comm_3_295	complete	3	1	0.35000000000000003
comm_3_296	complete	3	1	0.5384615384615385
comm_3_297	complete	3	3	0.4705882352941176
comm_3_298	complete	3	4	0.38461538461538464
comm_3_299	complete	3	2	0.6153846153846154
