community	medium	size	mip	mro
comm_2_700	complete	2	6	0.21052631578947367
comm_2_701	complete	2	6	0.23076923076923078
comm_2_702	complete	2	1	0.5
comm_2_703	complete	2	1	0.46153846153846156
comm_2_704	complete	2	2	0.5
comm_2_705	complete	2	2	0.4
comm_2_706	complete	2	0	0.5454545454545454
comm_2_707	complete	2	4	0.36363636363636365
comm_2_708	complete	2	0	0.4
comm_2_709	complete	2	7	0.18181818181818182
comm_2_710	complete	2	0	0.6666666666666666
comm_2_711	complete	2	2	0.5454545454545454
comm_2_712	complete	2	1	0.4444444444444444
comm_2_713	complete	2	1	0.375
comm_2_714	complete	2	2	0.4
comm_2_715	complete	2	0	0.3157894736842105
comm_2_716	complete	2	4	0.2
comm_2_717	complete	2	2	0.2857142857142857
comm_2_718	complete	2	4	0.2857142857142857
comm_2_719	complete	2	7	0.3076923076923077
comm_2_720	complete	2	2	0.26666666666666666
comm_2_721	complete	2	2	0.6
comm_2_722	complete	2	1	0.6666666666666666
comm_2_723	complete	2	1	0.4444444444444444
comm_2_724	complete	2	2	0.5714285714285714
comm_2_725	complete	2	0	0.3333333333333333
comm_2_726	complete	2	1	0.25
comm_2_727	complete	2	0	0.3076923076923077
comm_2_728	complete	2	1	0.4444444444444444
comm_2_729	complete	2	0	0.8888888888888888
comm_2_730	complete	2	4	0.42857142857142855
comm_2_731	complete	2	0	0.75
comm_2_732	complete	2	1	0.6666666666666666
comm_2_733	complete	2	2	0.36363636363636365
comm_2_734	complete	2	1	0.625
comm_2_735	complete	2	3	0.3157894736842105
comm_2_736	complete	2	7	0.25
comm_2_737	complete	2	1	0.4
comm_2_738	complete	2	2	0.5454545454545454
comm_2_739	complete	2	2	0.5
comm_2_740	complete	2	0	0.375
comm_2_741	complete	2	2	0.375
comm_2_742	complete	2	1	0.46153846153846156
comm_2_743	complete	2	1	0.42857142857142855
comm_2_744	complete	2	14	0.21052631578947367
comm_2_745	complete	2	7	0.2
comm_2_746	complete	2	1	0.7142857142857143
comm_2_747	complete	2	3	0.3333333333333333
comm_2_748	complete	2	2	0.25
comm_2_749	complete	2	1	0.4
